0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.006999999999999895e-01
2.000000000000000000e+00,3.563999999999999391e-01
3.000000000000000000e+00,4.730000000000000315e-01
4.000000000000000000e+00,5.800999999999999490e-01
5.000000000000000000e+00,6.878999999999997339e-01
6.000000000000000000e+00,7.823999999999995403e-01
7.000000000000000000e+00,8.608999999999997765e-01
8.000000000000000000e+00,9.432999999999998053e-01
9.000000000000000000e+00,1.026200000000000001e+00
1.000000000000000000e+01,1.115400000000000613e+00
1.100000000000000000e+01,1.213100000000000067e+00
1.200000000000000000e+01,1.287300000000000111e+00
1.300000000000000000e+01,1.328999999999999959e+00
1.400000000000000000e+01,1.390399999999999858e+00
1.500000000000000000e+01,1.451399999999998913e+00
1.600000000000000000e+01,1.499200000000000532e+00
1.700000000000000000e+01,1.570700000000001095e+00
1.800000000000000000e+01,1.628699999999999370e+00
1.900000000000000000e+01,1.671699999999999964e+00
2.000000000000000000e+01,1.735300000000000065e+00
2.100000000000000000e+01,1.804100000000000259e+00
2.200000000000000000e+01,1.839199999999999280e+00
2.300000000000000000e+01,1.890299999999999647e+00
2.400000000000000000e+01,1.945800000000000418e+00
2.500000000000000000e+01,1.974099999999999300e+00
2.600000000000000000e+01,2.025800000000000267e+00
2.700000000000000000e+01,2.066500000000000004e+00
2.800000000000000000e+01,2.127799999999999692e+00
2.900000000000000000e+01,2.165100000000000691e+00
3.000000000000000000e+01,2.195399999999999796e+00
3.100000000000000000e+01,2.233399999999999608e+00
3.200000000000000000e+01,2.276700000000000390e+00
3.300000000000000000e+01,2.333699999999999886e+00
3.400000000000000000e+01,2.384399999999998965e+00
3.500000000000000000e+01,2.435400000000000009e+00
3.600000000000000000e+01,2.478799999999999226e+00
3.700000000000000000e+01,2.520000000000000018e+00
3.800000000000000000e+01,2.517199999999999882e+00
3.900000000000000000e+01,2.576400000000000023e+00
4.000000000000000000e+01,2.666400000000001214e+00
4.100000000000000000e+01,2.706500000000000128e+00
4.200000000000000000e+01,2.745499999999999385e+00
4.300000000000000000e+01,2.783400000000000318e+00
4.400000000000000000e+01,2.845099999999999962e+00
4.500000000000000000e+01,2.874600000000000488e+00
4.600000000000000000e+01,2.895199999999999108e+00
4.700000000000000000e+01,2.907599999999999518e+00
4.800000000000000000e+01,2.946299999999999475e+00
4.900000000000000000e+01,2.960599999999999454e+00
5.000000000000000000e+01,2.988299999999999734e+00
5.100000000000000000e+01,3.018899999999998585e+00
5.200000000000000000e+01,3.035999999999998700e+00
5.300000000000000000e+01,3.055400000000000116e+00
5.400000000000000000e+01,3.099300000000000832e+00
5.500000000000000000e+01,3.131699999999999484e+00
5.600000000000000000e+01,3.200299999999999923e+00
5.700000000000000000e+01,3.221899999999999320e+00
5.800000000000000000e+01,3.236300000000001731e+00
5.900000000000000000e+01,3.252899999999999014e+00
6.000000000000000000e+01,3.290300000000000669e+00
6.100000000000000000e+01,3.323599999999999444e+00
6.200000000000000000e+01,3.373899999999998123e+00
6.300000000000000000e+01,3.403499999999999748e+00
6.400000000000000000e+01,3.441399999999999793e+00
6.500000000000000000e+01,3.467800000000000438e+00
6.600000000000000000e+01,3.484199999999999964e+00
6.700000000000000000e+01,3.478700000000001680e+00
6.800000000000000000e+01,3.528599999999998627e+00
6.900000000000000000e+01,3.542399999999998883e+00
7.000000000000000000e+01,3.568300000000001138e+00
7.100000000000000000e+01,3.573399999999999022e+00
7.200000000000000000e+01,3.584099999999999842e+00
7.300000000000000000e+01,3.593199999999999505e+00
7.400000000000000000e+01,3.621200000000000419e+00
7.500000000000000000e+01,3.672300000000001674e+00
7.600000000000000000e+01,3.669499999999999318e+00
7.700000000000000000e+01,3.673600000000001309e+00
7.800000000000000000e+01,3.695700000000001761e+00
7.900000000000000000e+01,3.733500000000000263e+00
8.000000000000000000e+01,3.814499999999999780e+00
8.100000000000000000e+01,3.835099999999998843e+00
8.200000000000000000e+01,3.822300000000001141e+00
8.300000000000000000e+01,3.855300000000001504e+00
8.400000000000000000e+01,3.861199999999998855e+00
8.500000000000000000e+01,3.883800000000000363e+00
8.600000000000000000e+01,3.957599999999998897e+00
8.700000000000000000e+01,3.985900000000001331e+00
8.800000000000000000e+01,4.022900000000001697e+00
8.900000000000000000e+01,4.049199999999999022e+00
9.000000000000000000e+01,4.066200000000000259e+00
9.100000000000000000e+01,4.106400000000000716e+00
9.200000000000000000e+01,4.120799999999998242e+00
9.300000000000000000e+01,4.152000000000000135e+00
9.400000000000000000e+01,4.176599999999999646e+00
9.500000000000000000e+01,4.191100000000002268e+00
9.600000000000000000e+01,4.203399999999998471e+00
9.700000000000000000e+01,4.225500000000001144e+00
9.800000000000000000e+01,4.238600000000001700e+00
9.900000000000000000e+01,4.260099999999999554e+00
1.000000000000000000e+02,4.254799999999997695e+00
1.010000000000000000e+02,4.290299999999999336e+00
1.020000000000000000e+02,4.329000000000000625e+00
1.030000000000000000e+02,4.328999999999998849e+00
1.040000000000000000e+02,4.321699999999998987e+00
1.050000000000000000e+02,4.354699999999999349e+00
1.060000000000000000e+02,4.385999999999998344e+00
1.070000000000000000e+02,4.395599999999999064e+00
1.080000000000000000e+02,4.411100000000000243e+00
1.090000000000000000e+02,4.426899999999999835e+00
1.100000000000000000e+02,4.468199999999998617e+00
1.110000000000000000e+02,4.487900000000000666e+00
1.120000000000000000e+02,4.505499999999999616e+00
1.130000000000000000e+02,4.549599999999998978e+00
1.140000000000000000e+02,4.543199999999998795e+00
1.150000000000000000e+02,4.613900000000000112e+00
1.160000000000000000e+02,4.663000000000000256e+00
1.170000000000000000e+02,4.658800000000000274e+00
1.180000000000000000e+02,4.667800000000000615e+00
1.190000000000000000e+02,4.685799999999999521e+00
1.200000000000000000e+02,4.688100000000000378e+00
1.210000000000000000e+02,4.688600000000000989e+00
1.220000000000000000e+02,4.712799999999999656e+00
1.230000000000000000e+02,4.715300000000000047e+00
1.240000000000000000e+02,4.763700000000000934e+00
1.250000000000000000e+02,4.766000000000000014e+00
1.260000000000000000e+02,4.786000000000002252e+00
1.270000000000000000e+02,4.810800000000000409e+00
1.280000000000000000e+02,4.811099999999997934e+00
1.290000000000000000e+02,4.861599999999999255e+00
1.300000000000000000e+02,4.863299999999998846e+00
1.310000000000000000e+02,4.886300000000000310e+00
1.320000000000000000e+02,4.873299999999998633e+00
1.330000000000000000e+02,4.895099999999998452e+00
1.340000000000000000e+02,4.878000000000000114e+00
1.350000000000000000e+02,4.942900000000000738e+00
1.360000000000000000e+02,4.972999999999999865e+00
1.370000000000000000e+02,4.967900000000000205e+00
1.380000000000000000e+02,5.021500000000002295e+00
1.390000000000000000e+02,5.017799999999999372e+00
1.400000000000000000e+02,5.028999999999999915e+00
1.410000000000000000e+02,5.039500000000001201e+00
1.420000000000000000e+02,5.070200000000001594e+00
1.430000000000000000e+02,5.111200000000001076e+00
1.440000000000000000e+02,5.134799999999999365e+00
1.450000000000000000e+02,5.129600000000001714e+00
1.460000000000000000e+02,5.184000000000001052e+00
1.470000000000000000e+02,5.229800000000000892e+00
1.480000000000000000e+02,5.214199999999999946e+00
1.490000000000000000e+02,5.232800000000001006e+00
1.500000000000000000e+02,5.274799999999999045e+00
1.510000000000000000e+02,5.307599999999997209e+00
1.520000000000000000e+02,5.264399999999997526e+00
1.530000000000000000e+02,5.312200000000000699e+00
1.540000000000000000e+02,5.295500000000000540e+00
1.550000000000000000e+02,5.343400000000002592e+00
1.560000000000000000e+02,5.371000000000001329e+00
1.570000000000000000e+02,5.377799999999999692e+00
1.580000000000000000e+02,5.398099999999999454e+00
1.590000000000000000e+02,5.413900000000000823e+00
1.600000000000000000e+02,5.454699999999998994e+00
1.610000000000000000e+02,5.477899999999999991e+00
1.620000000000000000e+02,5.497600000000000264e+00
1.630000000000000000e+02,5.528599999999998182e+00
1.640000000000000000e+02,5.530800000000000161e+00
1.650000000000000000e+02,5.523199999999998333e+00
1.660000000000000000e+02,5.544899999999999274e+00
1.670000000000000000e+02,5.568799999999999528e+00
1.680000000000000000e+02,5.541900000000002713e+00
1.690000000000000000e+02,5.530800000000000161e+00
1.700000000000000000e+02,5.586099999999999177e+00
1.710000000000000000e+02,5.608099999999998531e+00
1.720000000000000000e+02,5.632300000000001639e+00
1.730000000000000000e+02,5.669100000000002915e+00
1.740000000000000000e+02,5.650999999999998025e+00
1.750000000000000000e+02,5.642099999999999227e+00
1.760000000000000000e+02,5.656600000000000072e+00
1.770000000000000000e+02,5.655900000000002592e+00
1.780000000000000000e+02,5.677199999999999136e+00
1.790000000000000000e+02,5.661900000000000155e+00
1.800000000000000000e+02,5.664900000000000269e+00
1.810000000000000000e+02,5.677900000000001945e+00
1.820000000000000000e+02,5.661699999999997068e+00
1.830000000000000000e+02,5.661199999999999122e+00
1.840000000000000000e+02,5.704500000000001236e+00
1.850000000000000000e+02,5.754900000000000126e+00
1.860000000000000000e+02,5.748400000000001064e+00
1.870000000000000000e+02,5.760800000000000587e+00
1.880000000000000000e+02,5.787099999999998801e+00
1.890000000000000000e+02,5.773799999999998711e+00
1.900000000000000000e+02,5.815700000000000536e+00
1.910000000000000000e+02,5.836199999999998944e+00
1.920000000000000000e+02,5.856400000000000716e+00
1.930000000000000000e+02,5.866900000000002002e+00
1.940000000000000000e+02,5.869199999999997530e+00
1.950000000000000000e+02,5.850400000000000489e+00
1.960000000000000000e+02,5.882000000000000561e+00
1.970000000000000000e+02,5.915300000000001113e+00
1.980000000000000000e+02,5.886799999999994704e+00
1.990000000000000000e+02,5.892199999999998106e+00
2.000000000000000000e+02,5.878699999999998482e+00
2.010000000000000000e+02,5.894399999999998307e+00
2.020000000000000000e+02,5.925700000000000855e+00
2.030000000000000000e+02,5.948699999999998766e+00
2.040000000000000000e+02,5.990799999999999237e+00
2.050000000000000000e+02,5.975500000000000256e+00
2.060000000000000000e+02,6.002600000000003710e+00
2.070000000000000000e+02,6.005700000000002703e+00
2.080000000000000000e+02,6.011999999999996902e+00
2.090000000000000000e+02,6.052900000000002834e+00
2.100000000000000000e+02,6.081000000000002181e+00
2.110000000000000000e+02,6.079599999999999227e+00
2.120000000000000000e+02,6.121500000000000163e+00
2.130000000000000000e+02,6.133500000000000618e+00
2.140000000000000000e+02,6.175099999999999589e+00
2.150000000000000000e+02,6.190300000000002356e+00
2.160000000000000000e+02,6.202500000000002345e+00
2.170000000000000000e+02,6.269899999999999807e+00
2.180000000000000000e+02,6.309399999999998343e+00
2.190000000000000000e+02,6.249899999999999345e+00
2.200000000000000000e+02,6.303499999999998771e+00
2.210000000000000000e+02,6.324699999999996436e+00
2.220000000000000000e+02,6.308900000000001285e+00
2.230000000000000000e+02,6.310500000000002885e+00
2.240000000000000000e+02,6.310200000000003584e+00
2.250000000000000000e+02,6.353300000000000836e+00
2.260000000000000000e+02,6.382000000000004114e+00
2.270000000000000000e+02,6.414800000000000502e+00
2.280000000000000000e+02,6.427900000000001057e+00
2.290000000000000000e+02,6.431100000000002481e+00
2.300000000000000000e+02,6.441500000000002224e+00
2.310000000000000000e+02,6.470299999999999940e+00
2.320000000000000000e+02,6.463500000000001577e+00
2.330000000000000000e+02,6.458899999999999864e+00
2.340000000000000000e+02,6.473400000000002485e+00
2.350000000000000000e+02,6.469600000000000684e+00
2.360000000000000000e+02,6.473799999999998889e+00
2.370000000000000000e+02,6.445399999999999352e+00
2.380000000000000000e+02,6.462399999999998812e+00
2.390000000000000000e+02,6.503400000000002734e+00
2.400000000000000000e+02,6.474899999999998990e+00
2.410000000000000000e+02,6.493199999999998084e+00
2.420000000000000000e+02,6.540299999999997560e+00
2.430000000000000000e+02,6.546600000000004194e+00
2.440000000000000000e+02,6.483800000000001340e+00
2.450000000000000000e+02,6.499599999999998268e+00
2.460000000000000000e+02,6.566700000000000870e+00
2.470000000000000000e+02,6.541699999999998738e+00
2.480000000000000000e+02,6.562399999999999345e+00
2.490000000000000000e+02,6.557300000000000573e+00
2.500000000000000000e+02,6.582299999999996487e+00
2.510000000000000000e+02,6.613599999999999035e+00
2.520000000000000000e+02,6.623999999999998778e+00
2.530000000000000000e+02,6.649200000000000443e+00
2.540000000000000000e+02,6.701700000000004209e+00
2.550000000000000000e+02,6.771199999999998553e+00
2.560000000000000000e+02,6.797500000000001208e+00
2.570000000000000000e+02,6.845899999999999430e+00
2.580000000000000000e+02,6.839600000000001678e+00
2.590000000000000000e+02,6.817999999999999616e+00
2.600000000000000000e+02,6.846000000000000085e+00
2.610000000000000000e+02,6.862099999999998978e+00
2.620000000000000000e+02,6.836999999999997968e+00
2.630000000000000000e+02,6.848399999999998045e+00
2.640000000000000000e+02,6.831300000000001482e+00
2.650000000000000000e+02,6.888299999999998313e+00
2.660000000000000000e+02,6.920700000000001850e+00
2.670000000000000000e+02,6.913200000000002454e+00
2.680000000000000000e+02,6.937899999999999956e+00
2.690000000000000000e+02,6.958799999999999208e+00
2.700000000000000000e+02,7.006199999999998873e+00
2.710000000000000000e+02,7.018199999999996663e+00
2.720000000000000000e+02,7.058999999999997499e+00
2.730000000000000000e+02,7.040200000000002234e+00
2.740000000000000000e+02,7.035899999999997156e+00
2.750000000000000000e+02,7.079800000000000537e+00
2.760000000000000000e+02,7.025599999999999845e+00
2.770000000000000000e+02,7.081400000000002137e+00
2.780000000000000000e+02,7.065400000000003011e+00
2.790000000000000000e+02,7.128200000000000536e+00
2.800000000000000000e+02,7.161599999999996413e+00
2.810000000000000000e+02,7.144599999999997841e+00
2.820000000000000000e+02,7.160800000000000054e+00
2.830000000000000000e+02,7.139700000000001268e+00
2.840000000000000000e+02,7.132000000000001450e+00
2.850000000000000000e+02,7.170300000000001006e+00
2.860000000000000000e+02,7.200700000000000323e+00
2.870000000000000000e+02,7.260999999999999233e+00
2.880000000000000000e+02,7.303799999999998072e+00
2.890000000000000000e+02,7.343600000000003902e+00
2.900000000000000000e+02,7.344600000000002460e+00
2.910000000000000000e+02,7.334800000000000431e+00
2.920000000000000000e+02,7.330899999999998862e+00
2.930000000000000000e+02,7.351999999999996760e+00
2.940000000000000000e+02,7.331400000000002137e+00
2.950000000000000000e+02,7.338599999999998680e+00
2.960000000000000000e+02,7.391599999999999504e+00
2.970000000000000000e+02,7.375400000000000844e+00
2.980000000000000000e+02,7.387000000000000455e+00
2.990000000000000000e+02,7.414100000000002133e+00
3.000000000000000000e+02,7.442899999999998073e+00
3.010000000000000000e+02,7.453899999999999082e+00
3.020000000000000000e+02,7.473099999999999632e+00
3.030000000000000000e+02,7.470200000000001950e+00
3.040000000000000000e+02,7.510600000000000165e+00
3.050000000000000000e+02,7.500099999999997991e+00
3.060000000000000000e+02,7.510199999999998433e+00
3.070000000000000000e+02,7.515600000000001835e+00
3.080000000000000000e+02,7.510999999999994792e+00
3.090000000000000000e+02,7.566599999999997550e+00
3.100000000000000000e+02,7.623200000000000642e+00
3.110000000000000000e+02,7.621199999999999974e+00
3.120000000000000000e+02,7.589999999999998082e+00
3.130000000000000000e+02,7.613800000000000345e+00
3.140000000000000000e+02,7.623700000000002142e+00
3.150000000000000000e+02,7.599699999999995015e+00
3.160000000000000000e+02,7.654100000000000570e+00
3.170000000000000000e+02,7.661100000000000243e+00
3.180000000000000000e+02,7.650300000000003209e+00
3.190000000000000000e+02,7.677800000000001290e+00
3.200000000000000000e+02,7.667300000000002669e+00
3.210000000000000000e+02,7.672299999999999010e+00
3.220000000000000000e+02,7.716499999999997250e+00
3.230000000000000000e+02,7.745899999999998897e+00
3.240000000000000000e+02,7.746099999999997543e+00
3.250000000000000000e+02,7.745700000000002028e+00
3.260000000000000000e+02,7.750999999999999446e+00
3.270000000000000000e+02,7.714400000000000368e+00
3.280000000000000000e+02,7.703400000000001135e+00
3.290000000000000000e+02,7.749499999999995836e+00
3.300000000000000000e+02,7.736400000000000610e+00
3.310000000000000000e+02,7.738399999999997725e+00
3.320000000000000000e+02,7.709699999999997111e+00
3.330000000000000000e+02,7.703099999999998282e+00
3.340000000000000000e+02,7.730300000000000615e+00
3.350000000000000000e+02,7.747400000000001619e+00
3.360000000000000000e+02,7.770399999999999530e+00
3.370000000000000000e+02,7.778999999999999915e+00
3.380000000000000000e+02,7.753399999999998293e+00
3.390000000000000000e+02,7.791500000000002757e+00
3.400000000000000000e+02,7.803399999999999004e+00
3.410000000000000000e+02,7.798900000000000610e+00
3.420000000000000000e+02,7.834000000000000519e+00
3.430000000000000000e+02,7.832899999999999530e+00
3.440000000000000000e+02,7.825199999999998823e+00
3.450000000000000000e+02,7.879300000000003301e+00
3.460000000000000000e+02,7.843100000000001515e+00
3.470000000000000000e+02,7.861900000000000333e+00
3.480000000000000000e+02,7.910600000000000520e+00
3.490000000000000000e+02,7.924599999999998090e+00
3.500000000000000000e+02,7.925200000000001133e+00
3.510000000000000000e+02,7.930700000000004302e+00
3.520000000000000000e+02,7.870199999999999640e+00
3.530000000000000000e+02,7.896899999999999586e+00
3.540000000000000000e+02,7.911900000000000155e+00
3.550000000000000000e+02,7.906699999999999839e+00
3.560000000000000000e+02,7.945899999999999963e+00
3.570000000000000000e+02,7.970900000000000318e+00
3.580000000000000000e+02,8.005000000000002558e+00
3.590000000000000000e+02,8.000899999999999679e+00
3.600000000000000000e+02,8.081199999999997274e+00
3.610000000000000000e+02,8.070000000000007390e+00
3.620000000000000000e+02,8.048899999999999721e+00
3.630000000000000000e+02,8.063499999999999446e+00
3.640000000000000000e+02,8.062799999999999301e+00
3.650000000000000000e+02,8.061899999999996069e+00
3.660000000000000000e+02,8.114300000000000068e+00
3.670000000000000000e+02,8.106199999999995853e+00
3.680000000000000000e+02,8.080299999999999372e+00
3.690000000000000000e+02,8.091699999999999449e+00
3.700000000000000000e+02,8.060099999999998488e+00
3.710000000000000000e+02,8.072999999999996845e+00
3.720000000000000000e+02,8.105900000000001882e+00
3.730000000000000000e+02,8.143000000000000682e+00
3.740000000000000000e+02,8.134600000000000719e+00
3.750000000000000000e+02,8.140700000000000713e+00
3.760000000000000000e+02,8.141299999999999315e+00
3.770000000000000000e+02,8.195699999999998653e+00
3.780000000000000000e+02,8.197499999999999787e+00
3.790000000000000000e+02,8.189600000000002211e+00
3.800000000000000000e+02,8.197700000000001097e+00
3.810000000000000000e+02,8.269000000000001904e+00
3.820000000000000000e+02,8.278399999999999537e+00
3.830000000000000000e+02,8.264400000000000190e+00
3.840000000000000000e+02,8.274200000000000443e+00
3.850000000000000000e+02,8.306999999999995055e+00
3.860000000000000000e+02,8.314700000000001978e+00
3.870000000000000000e+02,8.306400000000005335e+00
3.880000000000000000e+02,8.326399999999997803e+00
3.890000000000000000e+02,8.364900000000000446e+00
3.900000000000000000e+02,8.349400000000001043e+00
3.910000000000000000e+02,8.380799999999995364e+00
3.920000000000000000e+02,8.386199999999998766e+00
3.930000000000000000e+02,8.418000000000001037e+00
3.940000000000000000e+02,8.400999999999998025e+00
3.950000000000000000e+02,8.413199999999999790e+00
3.960000000000000000e+02,8.439400000000000901e+00
3.970000000000000000e+02,8.457900000000005747e+00
3.980000000000000000e+02,8.447200000000004039e+00
3.990000000000000000e+02,8.509400000000001185e+00
4.000000000000000000e+02,8.546700000000001296e+00
4.010000000000000000e+02,8.579999999999998295e+00
4.020000000000000000e+02,8.585499999999996135e+00
4.030000000000000000e+02,8.636800000000000921e+00
4.040000000000000000e+02,8.661699999999997956e+00
4.050000000000000000e+02,8.667900000000001270e+00
4.060000000000000000e+02,8.725800000000006662e+00
4.070000000000000000e+02,8.734199999999997743e+00
4.080000000000000000e+02,8.739700000000000912e+00
4.090000000000000000e+02,8.698900000000003629e+00
4.100000000000000000e+02,8.681100000000002481e+00
4.110000000000000000e+02,8.694600000000004769e+00
4.120000000000000000e+02,8.698199999999998155e+00
4.130000000000000000e+02,8.726700000000001012e+00
4.140000000000000000e+02,8.718699999999994787e+00
4.150000000000000000e+02,8.715300000000002711e+00
4.160000000000000000e+02,8.704800000000000537e+00
4.170000000000000000e+02,8.719300000000000495e+00
4.180000000000000000e+02,8.683200000000001140e+00
4.190000000000000000e+02,8.676800000000000068e+00
4.200000000000000000e+02,8.686600000000003874e+00
4.210000000000000000e+02,8.690700000000003200e+00
4.220000000000000000e+02,8.715400000000000702e+00
4.230000000000000000e+02,8.701699999999998880e+00
4.240000000000000000e+02,8.673599999999995092e+00
4.250000000000000000e+02,8.683100000000003149e+00
4.260000000000000000e+02,8.699499999999998678e+00
4.270000000000000000e+02,8.698400000000001242e+00
4.280000000000000000e+02,8.763099999999997891e+00
4.290000000000000000e+02,8.790300000000002001e+00
4.300000000000000000e+02,8.814099999999998047e+00
4.310000000000000000e+02,8.788000000000000256e+00
4.320000000000000000e+02,8.813000000000002387e+00
4.330000000000000000e+02,8.850600000000003575e+00
4.340000000000000000e+02,8.873900000000002564e+00
4.350000000000000000e+02,8.897800000000000153e+00
4.360000000000000000e+02,8.890699999999997161e+00
4.370000000000000000e+02,8.944600000000001216e+00
4.380000000000000000e+02,8.950299999999998590e+00
4.390000000000000000e+02,8.974899999999996325e+00
4.400000000000000000e+02,8.932700000000004081e+00
4.410000000000000000e+02,8.959500000000003794e+00
4.420000000000000000e+02,9.014700000000003044e+00
4.430000000000000000e+02,9.013000000000001677e+00
4.440000000000000000e+02,9.014900000000000801e+00
4.450000000000000000e+02,9.047400000000004994e+00
4.460000000000000000e+02,9.057699999999998752e+00
4.470000000000000000e+02,9.108700000000004238e+00
4.480000000000000000e+02,9.085799999999995435e+00
4.490000000000000000e+02,9.064000000000000057e+00
4.500000000000000000e+02,9.079899999999994975e+00
4.510000000000000000e+02,9.071200000000001040e+00
4.520000000000000000e+02,9.111600000000001032e+00
4.530000000000000000e+02,9.115599999999997038e+00
4.540000000000000000e+02,9.143900000000000361e+00
4.550000000000000000e+02,9.169100000000000250e+00
4.560000000000000000e+02,9.182999999999998053e+00
4.570000000000000000e+02,9.205800000000003536e+00
4.580000000000000000e+02,9.222699999999999676e+00
4.590000000000000000e+02,9.203200000000000713e+00
4.600000000000000000e+02,9.263500000000002288e+00
4.610000000000000000e+02,9.223699999999997345e+00
4.620000000000000000e+02,9.274900000000000588e+00
4.630000000000000000e+02,9.291299999999999670e+00
4.640000000000000000e+02,9.296499999999999986e+00
4.650000000000000000e+02,9.265200000000000102e+00
4.660000000000000000e+02,9.287899999999998712e+00
4.670000000000000000e+02,9.307899999999998286e+00
4.680000000000000000e+02,9.342599999999999127e+00
4.690000000000000000e+02,9.343999999999997641e+00
4.700000000000000000e+02,9.277000000000001023e+00
4.710000000000000000e+02,9.330399999999997362e+00
4.720000000000000000e+02,9.329700000000002547e+00
4.730000000000000000e+02,9.409600000000001074e+00
4.740000000000000000e+02,9.396300000000001873e+00
4.750000000000000000e+02,9.405200000000002447e+00
4.760000000000000000e+02,9.381199999999999761e+00
4.770000000000000000e+02,9.406599999999999184e+00
4.780000000000000000e+02,9.416100000000000136e+00
4.790000000000000000e+02,9.399000000000002686e+00
4.800000000000000000e+02,9.424699999999999633e+00
4.810000000000000000e+02,9.449799999999996203e+00
4.820000000000000000e+02,9.453699999999999548e+00
4.830000000000000000e+02,9.526600000000001955e+00
4.840000000000000000e+02,9.489399999999998059e+00
4.850000000000000000e+02,9.509199999999999875e+00
4.860000000000000000e+02,9.518100000000000449e+00
4.870000000000000000e+02,9.514700000000001268e+00
4.880000000000000000e+02,9.537600000000002964e+00
4.890000000000000000e+02,9.544199999999998241e+00
4.900000000000000000e+02,9.536200000000000898e+00
4.910000000000000000e+02,9.542699999999998184e+00
4.920000000000000000e+02,9.543900000000000716e+00
4.930000000000000000e+02,9.574599999999998445e+00
4.940000000000000000e+02,9.623099999999999099e+00
4.950000000000000000e+02,9.629800000000003024e+00
4.960000000000000000e+02,9.658800000000001162e+00
4.970000000000000000e+02,9.684499999999998110e+00
4.980000000000000000e+02,9.714799999999998548e+00
4.990000000000000000e+02,9.755299999999998306e+00
